"state_abbrev","plan_type","age_category","premium_range","contract_year","seq_id","language_id"
"AZ","42","5","Information Not Available","2016","48369","1"
"AZ","42","5","Información No Disponible","2016","48369","2"
"AZ","42","6","Information Not Available","2016","48370","1"
"AZ","42","6","Información No Disponible","2016","48370","2"
"CA","1","1","Information Not Available","2016","48371","1"
"CA","1","1","Información No Disponible","2016","48371","2"
"CA","1","2","$71 - $194","2016","48372","1"
"CA","1","2","$71 - $194","2016","48372","2"
"CA","1","3","Information Not Available","2016","48373","1"
"CA","1","3","Información No Disponible","2016","48373","2"
"CA","1","4","Information Not Available","2016","48374","1"
"CA","1","4","Información No Disponible","2016","48374","2"
"CA","8","1","Información No Disponible","2016","48413","2"
"CA","8","2","$110 - $253","2016","48414","1"
"CA","8","2","$110 - $253","2016","48414","2"
"CA","8","3","Information Not Available","2016","48415","1"
"CA","8","3","Información No Disponible","2016","48415","2"
"CA","8","4","Information Not Available","2016","48416","1"
"CA","8","4","Información No Disponible","2016","48416","2"
"CA","8","5","Information Not Available","2016","48417","1"
"CA","8","5","Información No Disponible","2016","48417","2"
"CA","8","6","Information Not Available","2016","48418","1"
"CA","8","6","Información No Disponible","2016","48418","2"
"CA","13","1","Information Not Available","2016","48443","1"
"CA","13","1","Información No Disponible","2016","48443","2"
"CA","13","2","Information Not Available","2016","48444","1"
"CA","13","2","Información No Disponible","2016","48444","2"
"CA","13","3","Information Not Available","2016","48445","1"
"CA","13","3","Información No Disponible","2016","48445","2"
"CA","13","4","Information Not Available","2016","48446","1"
"CA","13","4","Información No Disponible","2016","48446","2"
"CA","13","5","Information Not Available","2016","48447","1"
"CA","13","5","Información No Disponible","2016","48447","2"
"CA","13","6","Information Not Available","2016","48448","1"
"CA","13","6","Información No Disponible","2016","48448","2"
"CA","14","1","Information Not Available","2016","48449","1"
"CA","14","1","Información No Disponible","2016","48449","2"
"CA","14","2","Information Not Available","2016","48450","1"
"CA","14","2","Información No Disponible","2016","48450","2"
"CA","14","3","Information Not Available","2016","48451","1"
"CA","14","3","Información No Disponible","2016","48451","2"
"CA","14","4","Information Not Available","2016","48452","1"
"CA","14","4","Información No Disponible","2016","48452","2"
"CA","14","5","Information Not Available","2016","48453","1"
"CA","14","5","Información No Disponible","2016","48453","2"
"CA","14","6","Information Not Available","2016","48454","1"
"CA","14","6","Información No Disponible","2016","48454","2"
"CA","15","1","Information Not Available","2016","48455","1"
"CA","15","1","Información No Disponible","2016","48455","2"
"CA","15","2","Information Not Available","2016","48456","1"
"CA","15","2","Información No Disponible","2016","48456","2"
"CA","15","3","Information Not Available","2016","48457","1"
"CA","15","3","Información No Disponible","2016","48457","2"
"CA","15","4","Information Not Available","2016","48458","1"
"CA","15","4","Información No Disponible","2016","48458","2"
"CA","15","5","Information Not Available","2016","48459","1"
"CA","15","5","Información No Disponible","2016","48459","2"
"CA","15","6","Information Not Available","2016","48460","1"
"CA","15","6","Información No Disponible","2016","48460","2"
"CA","16","1","Information Not Available","2016","48461","1"
"CA","16","1","Información No Disponible","2016","48461","2"
"CA","16","2","Information Not Available","2016","48462","1"
"CA","16","2","Información No Disponible","2016","48462","2"
"CA","16","3","Information Not Available","2016","48463","1"
"CA","16","3","Información No Disponible","2016","48463","2"
"CA","16","4","Information Not Available","2016","48464","1"
"CA","16","4","Información No Disponible","2016","48464","2"
"CA","16","5","Information Not Available","2016","48465","1"
"CA","16","5","Información No Disponible","2016","48465","2"
"CA","16","6","Information Not Available","2016","48466","1"
"CA","16","6","Información No Disponible","2016","48466","2"
"CA","18","1","Information Not Available","2016","48473","1"
"CA","18","1","Información No Disponible","2016","48473","2"
"CA","18","2","Information Not Available","2016","48474","1"
"CA","18","2","Información No Disponible","2016","48474","2"
"CA","41","5","Information Not Available","2016","48531","1"
"CA","41","5","Información No Disponible","2016","48531","2"
"CA","41","6","Information Not Available","2016","48532","1"
"CA","41","6","Información No Disponible","2016","48532","2"
"CA","42","1","Information Not Available","2016","48533","1"
"CA","42","1","Información No Disponible","2016","48533","2"
"CA","42","2","Information Not Available","2016","48534","1"
"CA","42","2","Información No Disponible","2016","48534","2"
"CA","42","3","Information Not Available","2016","48535","1"
"CA","42","3","Información No Disponible","2016","48535","2"
"CA","42","4","Information Not Available","2016","48536","1"
"CA","42","4","Información No Disponible","2016","48536","2"
"CA","42","5","Information Not Available","2016","48537","1"
"CA","42","5","Información No Disponible","2016","48537","2"
"CA","42","6","Information Not Available","2016","48538","1"
"CA","42","6","Información No Disponible","2016","48538","2"
"CO","1","1","Information Not Available","2016","48539","1"
"CO","1","1","Información No Disponible","2016","48539","2"
"CO","1","2","$65 - $254","2016","48540","1"
"CO","1","2","$65 - $254","2016","48540","2"
"CO","1","3","Information Not Available","2016","48541","1"
"CO","1","3","Información No Disponible","2016","48541","2"
"CO","1","4","Information Not Available","2016","48542","1"
"CO","1","4","Información No Disponible","2016","48542","2"
"CO","1","5","Information Not Available","2016","48543","1"
"CO","1","5","Información No Disponible","2016","48543","2"
"CO","1","6","Information Not Available","2016","48544","1"
"CO","1","6","Información No Disponible","2016","48544","2"
"CO","2","1","Information Not Available","2016","48545","1"
"CO","2","1","Información No Disponible","2016","48545","2"
"CO","2","2","$117 - $289","2016","48546","1"
"CO","2","2","$117 - $289","2016","48546","2"
"CO","2","3","Information Not Available","2016","48547","1"
"CO","2","3","Información No Disponible","2016","48547","2"
"CO","2","4","Information Not Available","2016","48548","1"
"CO","2","4","Información No Disponible","2016","48548","2"
"CO","2","5","Information Not Available","2016","48549","1"
"CO","2","5","Información No Disponible","2016","48549","2"
"CO","2","6","Information Not Available","2016","48550","1"
"CO","2","6","Información No Disponible","2016","48550","2"
"CO","3","1","Information Not Available","2016","48551","1"
"CO","3","1","Información No Disponible","2016","48551","2"
"CO","3","2","$140 - $329","2016","48552","1"
"CO","3","2","$140 - $329","2016","48552","2"
"CO","3","3","Information Not Available","2016","48553","1"
"CO","3","3","Información No Disponible","2016","48553","2"
"CO","3","4","Information Not Available","2016","48554","1"
"CO","3","4","Información No Disponible","2016","48554","2"
"CO","3","5","Information Not Available","2016","48555","1"
"CO","3","5","Información No Disponible","2016","48555","2"
"CO","3","6","Information Not Available","2016","48556","1"
"CO","3","6","Información No Disponible","2016","48556","2"
"CO","4","1","Information Not Available","2016","48557","1"
"CO","4","1","Información No Disponible","2016","48557","2"
"CO","4","2","$131 - $198","2016","48558","1"
"CO","4","2","$131 - $198","2016","48558","2"
"CO","4","3","Information Not Available","2016","48559","1"
"CO","4","3","Información No Disponible","2016","48559","2"
"CO","4","4","Information Not Available","2016","48560","1"
"CO","4","4","Información No Disponible","2016","48560","2"
"CO","4","5","Information Not Available","2016","48561","1"
"CO","4","5","Información No Disponible","2016","48561","2"
"CO","4","6","Information Not Available","2016","48562","1"
"CO","4","6","Información No Disponible","2016","48562","2"
"CO","15","3","Information Not Available","2016","48625","1"
"CO","15","3","Información No Disponible","2016","48625","2"
"CO","15","4","Information Not Available","2016","48626","1"
"CO","15","4","Información No Disponible","2016","48626","2"
"CO","15","5","Information Not Available","2016","48627","1"
"CO","15","5","Información No Disponible","2016","48627","2"
"CO","15","6","Information Not Available","2016","48628","1"
"CO","15","6","Información No Disponible","2016","48628","2"
"CO","16","1","Information Not Available","2016","48629","1"
"CO","16","1","Información No Disponible","2016","48629","2"
"CO","16","2","Information Not Available","2016","48630","1"
"CO","16","2","Información No Disponible","2016","48630","2"
"CO","16","3","Information Not Available","2016","48631","1"
"CO","16","3","Información No Disponible","2016","48631","2"
"CO","16","4","Information Not Available","2016","48632","1"
"CO","16","4","Información No Disponible","2016","48632","2"
"CO","16","5","Information Not Available","2016","48633","1"
"CO","16","5","Información No Disponible","2016","48633","2"
"CO","16","6","Information Not Available","2016","48634","1"
"CO","16","6","Información No Disponible","2016","48634","2"
"CO","18","1","Information Not Available","2016","48641","1"
"CO","18","1","Información No Disponible","2016","48641","2"
"CO","18","2","Information Not Available","2016","48642","1"
"CO","18","2","Información No Disponible","2016","48642","2"
"CO","18","3","Information Not Available","2016","48643","1"
"CO","18","3","Información No Disponible","2016","48643","2"
"CO","18","4","Information Not Available","2016","48644","1"
"CO","18","4","Información No Disponible","2016","48644","2"
"CO","18","5","Information Not Available","2016","48645","1"
"CO","18","5","Información No Disponible","2016","48645","2"
"CO","18","6","Information Not Available","2016","48646","1"
"CO","18","6","Información No Disponible","2016","48646","2"
"CO","19","1","Information Not Available","2016","48647","1"
"CO","19","1","Información No Disponible","2016","48647","2"
"CO","19","2","Information Not Available","2016","48648","1"
"CO","19","2","Información No Disponible","2016","48648","2"
"CO","19","3","Information Not Available","2016","48649","1"
"CO","19","3","Información No Disponible","2016","48649","2"
"CO","19","4","Information Not Available","2016","48650","1"
"CO","19","4","Información No Disponible","2016","48650","2"
"CO","19","5","Information Not Available","2016","48651","1"
"CO","19","5","Información No Disponible","2016","48651","2"
"CO","19","6","Information Not Available","2016","48652","1"
"CO","19","6","Información No Disponible","2016","48652","2"
"CO","20","1","Information Not Available","2016","48653","1"
"CO","20","1","Información No Disponible","2016","48653","2"
