"zip_code","county_name","state_name","name","addrs1","city","abbrev","zip","web_addr","textcond","sp_textcond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"20192","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"20194","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"20195","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"20196","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"20197","LOUDOUN","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"20198","FAUQUIER","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22026","PRINCE WILLIAM","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22027","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22030","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22030","FAIRFAX CITY","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22031","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22031","FAIRFAX CITY","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22032","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22032","FAIRFAX CITY","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22033","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22034","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22035","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22036","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22037","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22038","FAIRFAX CITY","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22039","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
"22066","FAIRFAX","Virginia","Anthem Blue Cross Blue Shield","700 Broadway","Denver","CO","80273","www.anthem.com","This Medigap plan may not be available in your area.  Please contact the plan for details.","Este plan de Medigap puede no estar disponible en su área. Para más información  comuníquese con el plan.","Medigap Policy A","True","False","False","False","False","True","False","Apr 05  2011"
