"StateName","Org_ID","Name","Phone","Ext"
"West Virginia","1227","United Commercial Travelers of America","8008480123",""
"Michigan","1228","Blue Care Network","8006626667",""
"Arizona","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Florida - Northern","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Florida - Southern","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Idaho","1229","Columbian Mutual Life Insurance Company","8005311411",""
"Illinois","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Kentucky","1229","Columbian Mutual Life Insurance Company","8008842343",""
"Maine","1229","Columbian Mutual Life Insurance Company","8662972372",""
"North Carolina","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Oregon","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Pennsylvania","1229","Columbian Mutual Life Insurance Company","8004239765",""
"Tennessee","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Utah","1229","Columbian Mutual Life Insurance Company","8004239765",""
"Washington","1229","Columbian Mutual Life Insurance Company","8662972372",""
"Maryland","1230","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","8002753802",""
"Arizona","1231","Sentinel Security Life Insurance Company","8002471423",""
"California - Northern & Central","1231","Sentinel Security Life Insurance Company","8002471423",""
"California - Southern","1231","Sentinel Security Life Insurance Company","8002471423",""
"Colorado","1231","Sentinel Security Life Insurance Company","8002471423",""
"Hawaii","1231","Sentinel Security Life Insurance Company","8004848514",""
"Iowa","1231","Sentinel Security Life Insurance Company","8885100668",""
"Idaho","1231","Sentinel Security Life Insurance Company","8885100688",""
"Illinois","1231","Sentinel Security Life Insurance Company","8002471423",""
"Kansas","1231","Sentinel Security Life Insurance Company","8885100668",""
"Louisiana","1231","Sentinel Security Life Insurance Company","8002471423",""
"Montana","1231","Sentinel Security Life Insurance Company","8002471423",""
"North Carolina","1231","Sentinel Security Life Insurance Company","8002471423",""
"North Dakota","1231","Sentinel Security Life Insurance Company","8014848514",""
"Nebraska","1231","Sentinel Security Life Insurance Company","8554784037",""
"New Mexico","1231","Sentinel Security Life Insurance Company","8885100668",""
"Nevada","1231","Sentinel Security Life Insurance Company","8002471423",""
"Oklahoma","1231","Sentinel Security Life Insurance Company","8002471423",""
"Oregon","1231","Sentinel Security Life Insurance Company","8002471423",""
"Pennsylvania","1231","Sentinel Security Life Insurance Company","8014848514",""
"South Dakota","1231","Sentinel Security Life Insurance Company","8554784037",""
"Texas - Eastern & Southern","1231","Sentinel Security Life Insurance Company","8002471423",""
"Texas - Northern & Western","1231","Sentinel Security Life Insurance Company","8002471423",""
"Washington","1231","Sentinel Security Life Insurance Company","8885100668",""
"Wyoming","1231","Sentinel Security Life Insurance Company","8554784037",""
"Alabama","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Arkansas","1232","Governmental Personnel Mutual Life Insurance Company","8009294765",""
"Arizona","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Colorado","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Connecticut","1232","Governmental Personnel Mutual Life Insurance Company","8668005566",""
"Delaware","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Florida - Northern","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Florida - Southern","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Georgia","1232","Governmental Personnel Mutual Life Insurance Company","2103572222",""
"Iowa","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Idaho","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Illinois","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Indiana","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Kansas","1232","Governmental Personnel Mutual Life Insurance Company","8009384765",""
"Kentucky","1232","Governmental Personnel Mutual Life Insurance Company","8668005566",""
"Louisiana","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Maryland","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Maine","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Michigan","1232","Governmental Personnel Mutual Life Insurance Company","8009294765",""
"Minnesota","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Missouri","1232","Governmental Personnel Mutual Life Insurance Company","8668005566",""
"North Carolina","1232","Governmental Personnel Mutual Life Insurance Company","8668657631",""
"North Dakota","1232","Governmental Personnel Mutual Life Insurance Company","2103572222",""
"Nebraska","1232","Governmental Personnel Mutual Life Insurance Company","8009384765",""
"New Hampshire","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Ohio - Western & Southern","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Ohio - Eastern","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Oklahoma","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Oregon","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Pennsylvania","1232","Governmental Personnel Mutual Life Insurance Company","8009955991",""
"South Dakota","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Tennessee","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Texas - Eastern & Southern","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Texas - Northern & Western","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Utah","1232","Governmental Personnel Mutual Life Insurance Company","8009384765",""
"Virginia","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"Washington","1232","Governmental Personnel Mutual Life Insurance Company","8777780839",""
"Wisconsin","1232","Governmental Personnel Mutual Life Insurance Company","8662427573",""
"West Virginia","1232","Governmental Personnel Mutual Life Insurance Company","8668657631",""
"Wyoming","1232","Governmental Personnel Mutual Life Insurance Company","8009294765",""
"Ohio - Western & Southern","1233","Summacare Supplemental Solutions","8884648440",""
"Ohio - Eastern","1233","Summacare Supplemental Solutions","8884648440",""
"Alabama","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Arizona","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Colorado","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Iowa","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Illinois","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Indiana","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Louisiana","1234","United Healthcare Ins. Co. Secure Horizons","8882024340",""
"Maryland","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Mississippi","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"North Carolina","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Nevada","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Ohio - Western & Southern","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Ohio - Eastern","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Oklahoma","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Oregon","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Washington","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"Wisconsin","1234","United Healthcare Ins. Co. Secure Horizons","8007681479",""
"West Virginia","1234","United Healthcare Ins. Co. Secure Horizons","8888675575",""
"Massachusetts","1235","HPHC Insurance Company (Harvard Pilgrim Health Care)","8779074742",""
"Maine","1235","HPHC Insurance Company (Harvard Pilgrim Health Care)","8007820334",""
"New Hampshire","1235","HPHC Insurance Company (Harvard Pilgrim Health Care)","8888884742",""
"Massachusetts","1237","Fallon Community Healh Plan","8008685200",""
"Massachusetts","1238","Tufts Insurance Company","8007019000",""
"Iowa","1239","The EPIC Life Insurance Company","8003321406",""
"Florida - Northern","1240","Forethought Life Insurance Company","8003318853",""
"Florida - Southern","1240","Forethought Life Insurance Company","8003318853",""
"Iowa","1240","Forethought Life Insurance Company","8774925870",""
"Illinois","1240","Forethought Life Insurance Company","8774925870",""
"Indiana","1240","Forethought Life Insurance Company","8774925870",""
"Kansas","1240","Forethought Life Insurance Company","8006480075",""
"Kentucky","1240","Forethought Life Insurance Company","3172232700",""
"Louisiana","1240","Forethought Life Insurance Company","8774925870",""
"Michigan","1240","Forethought Life Insurance Company","8886066372",""
"Minnesota","1240","Forethought Life Insurance Company","8774925870",""
"Missouri","1240","Forethought Life Insurance Company","8774925870",""
"North Carolina","1240","Forethought Life Insurance Company","8774925870",""
"North Dakota","1240","Forethought Life Insurance Company","3172232700",""
"Nebraska","1240","Forethought Life Insurance Company","8886066372",""
"New Jersey","1240","Forethought Life Insurance Company","8774925870",""
"Nevada","1240","Forethought Life Insurance Company","8774925870",""
"Oklahoma","1240","Forethought Life Insurance Company","8774925870",""
"Pennsylvania","1240","Forethought Life Insurance Company","8006480075",""
"South Dakota","1240","Forethought Life Insurance Company","8774925870",""
"Tennessee","1240","Forethought Life Insurance Company","8886066372",""
"Texas - Eastern & Southern","1240","Forethought Life Insurance Company","8774925870",""
"Texas - Northern & Western","1240","Forethought Life Insurance Company","8774925870",""
"Virginia","1240","Forethought Life Insurance Company","8774925870",""
"Washington","1240","Forethought Life Insurance Company","8774925870",""
"West Virginia","1240","Forethought Life Insurance Company","8774925870",""
"Arkansas","1241","Standard Security Life Insurance Company of New York","2123554141",""
"Iowa","1241","Standard Security Life Insurance Company of New York","8002773323",""
"Idaho","1241","Standard Security Life Insurance Company of New York","8003569601",""
"Kansas","1241","Standard Security Life Insurance Company of New York","2123554141",""
"Kentucky","1241","Standard Security Life Insurance Company of New York","8667466610",""
"North Carolina","1241","Standard Security Life Insurance Company of New York","8888692231",""
"North Dakota","1241","Standard Security Life Insurance Company of New York","2123554141",""
"Oklahoma","1241","Standard Security Life Insurance Company of New York","8667466610",""
"Pennsylvania","1241","Standard Security Life Insurance Company of New York","2123554141",""
"Texas - Eastern & Southern","1241","Standard Security Life Insurance Company of New York","8002773323",""
"Texas - Northern & Western","1241","Standard Security Life Insurance Company of New York","8002773323",""
"Michigan","1242","Health Care Service Corp.","8006241723",""
"New York - Upstate","1244","CDPHP Universal Benefits","8882580477",""
"New York - New York City Vicinity","1244","CDPHP Universal Benefits","8882580477",""
"Arkansas","1245","QualChoice Life and Health Insurance Company","8556334765",""
"Alaska","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Alabama","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Arkansas","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Arizona","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Colorado","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Connecticut","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Delaware","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Georgia","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Iowa","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Illinois","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Indiana","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Kentucky","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Massachusetts","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Maine","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Michigan","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Missouri","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Mississippi","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"North Carolina","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"New Hampshire","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"New Mexico","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Nevada","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Oklahoma","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Oregon","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Rhode Island","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"South Carolina","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"South Dakota","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Tennessee","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Texas - Eastern & Southern","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Texas - Northern & Western","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Vermont","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Wisconsin","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"West Virginia","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Wyoming","1246","Humana Healthy Living (dba Humana Insurance Company)","8883108482",""
"Alabama","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Florida - Northern","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Florida - Southern","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Georgia","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Idaho","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8008660581",""
"Kansas","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Maryland","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8008660581",""
"North Dakota","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Nebraska","1247","Humana Healthy Living (dba Humana Dental Insurance Company)","8883108482",""
"Louisiana","1248","Humana Healthy Living (dba Humana Health Benefit Plan of Louisiana)","8883108482",""
"Kentucky","1249","Humana Healthy Living (dba Humana Insurance Company of Kentucky)","8883108482",""
"Michigan","1250","Ability Insurance Company","8777958493",""
"Florida - Northern","1251","Health First Insurance Company","8555434748",""
"Florida - Southern","1251","Health First Insurance Company","8555434748",""
"Alabama","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Arkansas","1252","Central States Indemnity Co. of Omaha","8556645517",""
"Arizona","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Colorado","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Florida - Northern","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Florida - Southern","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Georgia","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Iowa","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Idaho","1252","Central States Indemnity Co. of Omaha","8668879323",""
"Illinois","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Indiana","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Kansas","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Kentucky","1252","Central States Indemnity Co. of Omaha","8556645517",""
"Louisiana","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Maryland","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Maine","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Michigan","1252","Central States Indemnity Co. of Omaha","8556645517",""
"Mississippi","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Montana","1252","Central States Indemnity Co. of Omaha","8666443988",""
"North Carolina","1252","Central States Indemnity Co. of Omaha","8666443988",""
"North Dakota","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Nebraska","1252","Central States Indemnity Co. of Omaha","8668879323",""
"New Jersey","1252","Central States Indemnity Co. of Omaha","8666443988",""
"New Mexico","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Ohio - Western & Southern","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Ohio - Eastern","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Oklahoma","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Oregon","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Pennsylvania","1252","Central States Indemnity Co. of Omaha","8666443988",""
"South Carolina","1252","Central States Indemnity Co. of Omaha","8003210102",""
"South Dakota","1252","Central States Indemnity Co. of Omaha","8668879323",""
"Tennessee","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Texas - Eastern & Southern","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Texas - Northern & Western","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Utah","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Virginia","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Wisconsin","1252","Central States Indemnity Co. of Omaha","8666443988",""
"West Virginia","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Wyoming","1252","Central States Indemnity Co. of Omaha","8666443988",""
"Michigan","1253","Alliance Health and Life Insurance Company","8004224641",""
"Michigan","1255","The Western and Southern Life Insurance Company","8668327719",""
"Alabama","1256","Manhattan Life Insurance Company","8008777703",""
"Arkansas","1256","Manhattan Life Insurance Company","7135290045",""
"Arizona","1256","Manhattan Life Insurance Company","8008777703",""
"Colorado","1256","Manhattan Life Insurance Company","8008777703",""
"Iowa","1256","Manhattan Life Insurance Company","8008777703",""
"Idaho","1256","Manhattan Life Insurance Company","8008777703",""
"Kansas","1256","Manhattan Life Insurance Company","8006699030",""
"Kentucky","1256","Manhattan Life Insurance Company","8008777703",""
"Maryland","1256","Manhattan Life Insurance Company","8008777703",""
"Montana","1256","Manhattan Life Insurance Company","8008777705",""
"North Carolina","1256","Manhattan Life Insurance Company","8008777703",""
"North Dakota","1256","Manhattan Life Insurance Company","2125822819",""
"Nebraska","1256","Manhattan Life Insurance Company","8006699030",""
"New Jersey","1256","Manhattan Life Insurance Company","8008777703",""
"New Mexico","1256","Manhattan Life Insurance Company","8008777703",""
"Nevada","1256","Manhattan Life Insurance Company","8008777703",""
"Ohio - Western & Southern","1256","Manhattan Life Insurance Company","8008777703",""
"Ohio - Eastern","1256","Manhattan Life Insurance Company","8008777703",""
"Oklahoma","1256","Manhattan Life Insurance Company","8008777703",""
"Oregon","1256","Manhattan Life Insurance Company","8008777703",""
"Pennsylvania","1256","Manhattan Life Insurance Company","7135290045",""
"South Carolina","1256","Manhattan Life Insurance Company","8008777703",""
"Tennessee","1256","Manhattan Life Insurance Company","8008663400",""
"Texas - Eastern & Southern","1256","Manhattan Life Insurance Company","8884410770",""
"Texas - Northern & Western","1256","Manhattan Life Insurance Company","8884410770",""
"Wisconsin","1256","Manhattan Life Insurance Company","8008777703",""
"West Virginia","1256","Manhattan Life Insurance Company","7135290045",""
"Pennsylvania","1257","Geisinger Indemnity Insurance Company","8009182647",""
"Massachusetts","1258","HNE - Health New England Insurance Company","8774433314",""
"Wisconsin","1259","Gunderson Lutheran Health Plan","8887612557",""
"Alabama","1260","American Retirement Life Insurance","8664594272",""
"Arkansas","1260","American Retirement Life Insurance","8008808824",""
"Arizona","1260","American Retirement Life Insurance","8664594272",""
"Delaware","1260","American Retirement Life Insurance","8664594272",""
"Florida - Northern","1260","American Retirement Life Insurance","8664594272",""
"Florida - Southern","1260","American Retirement Life Insurance","8664594272",""
"Iowa","1260","American Retirement Life Insurance","8664594272",""
"Kansas","1260","American Retirement Life Insurance","5124512224",""
"Kentucky","1260","American Retirement Life Insurance","8664594272",""
"Maryland","1260","American Retirement Life Insurance","8664594272",""
"Missouri","1260","American Retirement Life Insurance","8664594272",""
"Montana","1260","American Retirement Life Insurance","8664594272",""
"North Carolina","1260","American Retirement Life Insurance","8664594272",""
"North Dakota","1260","American Retirement Life Insurance","5124512224",""
"Nebraska","1260","American Retirement Life Insurance","8664594272",""
"New Hampshire","1260","American Retirement Life Insurance","8006336752",""
"New Mexico","1260","American Retirement Life Insurance","8004594272",""
"Nevada","1260","American Retirement Life Insurance","8664594272",""
"Ohio - Western & Southern","1260","American Retirement Life Insurance","8664594272",""
"Ohio - Eastern","1260","American Retirement Life Insurance","8664594272",""
"Oklahoma","1260","American Retirement Life Insurance","8664594272",""
"Pennsylvania","1260","American Retirement Life Insurance","8664594272",""
"South Carolina","1260","American Retirement Life Insurance","8664594272",""
"Tennessee","1260","American Retirement Life Insurance","8664594272",""
"Texas - Eastern & Southern","1260","American Retirement Life Insurance","8664594272",""
"Texas - Northern & Western","1260","American Retirement Life Insurance","8664594272",""
"Virginia","1260","American Retirement Life Insurance","8664594272",""
"Wisconsin","1260","American Retirement Life Insurance","8664594272",""
"West Virginia","1260","American Retirement Life Insurance","8664594272",""
"Wyoming","1260","American Retirement Life Insurance","8664594272",""
"Michigan","1261","21st Century Premier Insurance Company","8003276377",""
"Michigan","1262","Jackson National Life Insurance Company","8006444565",""
"Michigan","1263","WPS Health Insurance","8008111670",""
"Georgia","1264","Members Health Insurance Company","8887080123",""
"Indiana","1264","Members Health Insurance Company","8887080123",""
"Oklahoma","1264","Members Health Insurance Company","8887080123",""
"South Carolina","1264","Members Health Insurance Company","8887080123",""
"Ohio - Western & Southern","1265","Ault Care Prime Choices","8778631791",""
"Ohio - Eastern","1265","Ault Care Prime Choices","8778631791",""
"Nevada","1266","WMI Mututal Insurance Company","8012638000",""
"Utah","1266","WMI Mututal Insurance Company","8007485340",""
"Iowa","1267","Western Catholic Union","8554069083",""
"Illinois","1267","Western Catholic Union","2172239721",""
"Maryland","1267","Western Catholic Union","8554069083",""
"Missouri","1267","Western Catholic Union","8554069083",""
"Pennsylvania","1267","Western Catholic Union","8002234928",""
"Wisconsin","1267","Western Catholic Union","8554069083",""
"Alaska","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"Arkansas","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"California - Northern & Central","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"California - Southern","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"Delaware","1268","Individual Assurance Company  Life  Health and Accident","8668683274",""
"Idaho","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"Illinois","1268","Individual Assurance Company  Life  Health and Accident","8445026780",""
"Kansas","1268","Individual Assurance Company  Life  Health and Accident","8008215434",""
"Kentucky","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"Minnesota","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"Missouri","1268","Individual Assurance Company  Life  Health and Accident","8885243629",""
"North Carolina","1268","Individual Assurance Company  Life  Health and Accident","8668683274",""
"North Dakota","1268","Individual Assurance Company  Life  Health and Accident","9134321451",""
"New Jersey","1268","Individual Assurance Company  Life  Health and Accident","8445026780",""
"Oregon","1268","Individual Assurance Company  Life  Health and Accident","8445026780",""
"South Dakota","1268","Individual Assurance Company  Life  Health and Accident","8005375445",""
"Tennessee","1268","Individual Assurance Company  Life  Health and Accident","8003525150",""
"Virginia","1268","Individual Assurance Company  Life  Health and Accident","8445026780",""
"Wisconsin","1268","Individual Assurance Company  Life  Health and Accident","8164780120",""
"Kentucky","1269","Standard Life and Casualty","8554069081",""
"North Carolina","1269","Standard Life and Casualty","8554069081",""
"North Dakota","1269","Standard Life and Casualty","8003270695",""
"Tennessee","1269","Standard Life and Casualty","8015380376",""
"Arkansas","1270","First Health Life and Health Insurance Company","8002644000",""
"Idaho","1270","First Health Life and Health Insurance Company","8002644000",""
"Kansas","1270","First Health Life and Health Insurance Company","8004451425",""
"Maine","1270","First Health Life and Health Insurance Company","8002464000",""
"Missouri","1270","First Health Life and Health Insurance Company","8007113576",""
"North Carolina","1270","First Health Life and Health Insurance Company","8002464000",""
"New Hampshire","1270","First Health Life and Health Insurance Company","8002464000",""
"Oregon","1270","First Health Life and Health Insurance Company","8553694835",""
"Tennessee","1270","First Health Life and Health Insurance Company","8004451425",""
"Vermont","1270","First Health Life and Health Insurance Company","8002464000",""
"Arizona","1271","Loyal Christian Benefit Association","8773584051",""
"Kentucky","1271","Loyal Christian Benefit Association","8778447217",""
"Minnesota","1271","Loyal Christian Benefit Association","8773584051",""
"Arkansas","1272","Medico Corp Life Insurance Company","8008229993",""
"Iowa","1272","Medico Corp Life Insurance Company","8664812220",""
"Idaho","1272","Medico Corp Life Insurance Company","8002286080",""
"Kansas","1272","Medico Corp Life Insurance Company","8008229993",""
"Kentucky","1272","Medico Corp Life Insurance Company","8008229993",""
"Louisiana","1272","Medico Corp Life Insurance Company","8668919365",""
"North Carolina","1272","Medico Corp Life Insurance Company","8008229993",""
"Nevada","1272","Medico Corp Life Insurance Company","8668919365",""
"Oregon","1272","Medico Corp Life Insurance Company","8668919365",""
"South Dakota","1272","Medico Corp Life Insurance Company","8005472401","3"
"Wisconsin","1272","Medico Corp Life Insurance Company","8664812220",""
"Colorado","1273","CIGNA Health and Life Insurance","8664594272",""
"Connecticut","1273","CIGNA Health and Life Insurance","8664594272",""
"Florida - Northern","1273","CIGNA Health and Life Insurance","8002446224",""
"Florida - Southern","1273","CIGNA Health and Life Insurance","8002446224",""
"Alaska","1274","Alaska Comprehensive Health Insurance Association (ACHIA)","8882900616",""
"Arizona","1275","Americo Financial Life & Annuity Insurance Company","8002310801",""
"Delaware","1275","Americo Financial Life & Annuity Insurance Company","8002310801",""
"Florida - Northern","1275","Americo Financial Life & Annuity Insurance Company","8772122346",""
"Florida - Southern","1275","Americo Financial Life & Annuity Insurance Company","8772122346",""
"Idaho","1275","Americo Financial Life & Annuity Insurance Company","8887213272",""
"Kansas","1275","Americo Financial Life & Annuity Insurance Company","8003666565",""
"North Carolina","1275","Americo Financial Life & Annuity Insurance Company","8772122346",""
"North Dakota","1275","Americo Financial Life & Annuity Insurance Company","8163912000",""
"New Hampshire","1275","Americo Financial Life & Annuity Insurance Company","8002310801",""
"New Jersey","1275","Americo Financial Life & Annuity Insurance Company","8772122346",""
"Nevada","1275","Americo Financial Life & Annuity Insurance Company","8002310801",""
"New Jersey","1276","AmeriHealth Insurance Company of New Jersey","8663655345",""
"Virginia","1277","Greek Catholic Union of the U.S.A.","8669375820",""
"Wisconsin","1277","Greek Catholic Union of the U.S.A.","8669375828",""
"Washington","1278","Western United Life Assurance Company","8008663400",""
